Date,Num1,Num2,Num3,Num4,Num5,Num6,Refund
1998-04-22,1,7,10,24,36,37,2.0
1998-04-24,5,20,24,26,30,36,0.0
1998-04-27,5,7,10,21,27,47,7.0
1998-04-28,19,20,23,29,39,41,9.0
1998-04-29,9,11,13,26,34,45,2.0
1998-05-01,4,14,21,23,37,44,6.0
1998-05-04,4,5,16,36,37,49,0.0
1998-05-05,17,25,36,37,41,46,7.0
1998-05-06,2,5,8,9,23,27,4.0
1998-05-08,3,11,12,29,38,45,5.0
1998-05-11,6,15,16,23,37,47,3.0
1998-05-12,10,16,30,33,40,48,1.0
1998-05-13,12,14,21,25,30,32,1.0
1998-05-15,12,15,24,25,28,46,2.0
1998-05-18,4,17,22,42,44,46,8.0
1998-05-19,3,11,15,33,45,47,3.0
1998-05-20,5,19,22,29,32,40,8.0
1998-05-22,19,27,34,35,42,48,8.0
1998-05-25,4,31,34,42,48,49,1.0
1998-05-26,8,9,33,34,39,42,7.0
1998-05-27,23,26,30,36,46,49,3.0
1998-05-29,18,22,25,40,44,48,8.0
1998-06-01,9,20,21,37,38,49,6.0
1998-06-02,2,3,4,17,37,44,4.0
1998-06-03,12,13,23,24,37,42,1.0
1998-06-05,1,16,18,32,33,34,0.0
1998-06-08,16,20,26,33,36,42,6.0
1998-06-09,1,14,20,21,27,30,7.0
1998-06-10,8,12,25,26,27,32,9.0
1998-06-12,1,4,7,8,28,44,0.0
1998-06-15,13,19,27,30,35,36,6.0
1998-06-16,14,23,26,33,37,46,9.0
1998-06-17,17,19,22,32,38,47,1.0
1998-06-19,1,6,7,12,23,36,0.0
1998-06-22,4,5,15,17,34,35,4.0
1998-06-23,5,8,17,25,32,41,5.0
1998-06-24,2,4,8,16,27,29,6.0
1998-06-26,7,9,15,22,41,49,7.0
1998-06-29,14,22,24,26,38,47,4.0
1998-06-30,18,24,34,40,42,45,2.0
1998-07-01,1,18,21,43,44,45,3.0
1998-07-03,2,6,11,25,42,44,9.0
1998-07-06,2,12,26,35,42,48,0.0
1998-07-07,8,14,26,33,36,48,5.0
1998-07-08,4,12,13,22,25,48,6.0
1998-07-10,13,16,31,34,41,44,6.0
1998-07-13,2,7,9,10,16,38,3.0
1998-07-14,12,14,17,26,36,39,1.0
1998-07-15,4,8,13,35,38,45,0.0
1998-07-17,8,13,20,27,38,41,6.0
1998-07-20,5,7,11,12,22,29,4.0
1998-07-21,24,34,39,45,46,49,2.0
1998-07-22,1,3,16,24,26,47,9.0
1998-07-24,13,17,31,39,47,48,5.0
1998-07-27,3,15,21,26,29,37,6.0
1998-07-28,2,10,18,34,36,39,1.0
1998-07-29,3,11,13,32,43,49,6.0
1998-07-31,4,18,33,34,35,47,1.0
1998-08-03,9,13,32,34,36,43,6.0
1998-08-04,9,10,25,27,35,41,2.0
1998-08-05,4,12,14,20,27,44,6.0
1998-08-07,7,9,23,25,40,41,7.0
1998-08-10,5,17,21,27,29,36,6.0
1998-08-11,13,18,25,28,36,42,8.0
1998-08-12,7,14,22,32,34,38,5.0
1998-08-14,3,12,18,43,44,47,0.0
1998-08-17,4,11,23,32,33,43,0.0
1998-08-18,11,25,38,43,44,49,7.0
1998-08-19,12,13,34,37,40,44,4.0
1998-08-21,13,21,24,25,32,39,2.0
1998-08-24,16,27,33,40,46,48,0.0
1998-08-25,4,5,7,10,23,45,0.0
1998-08-26,16,25,33,35,36,43,9.0
1998-08-28,7,16,17,20,22,36,4.0
1998-08-31,13,17,19,31,37,38,9.0
1998-09-01,1,2,4,30,39,43,4.0
1998-09-02,5,7,9,15,42,48,6.0
1998-09-04,12,14,20,26,45,49,8.0
1998-09-07,1,3,20,22,23,38,0.0
1998-09-08,17,21,26,30,48,49,7.0
1998-09-09,2,4,9,20,26,31,9.0
1998-09-11,16,19,30,31,36,43,7.0
1998-09-14,4,13,19,20,44,47,4.0
1998-09-15,2,4,6,11,14,35,8.0
1998-09-16,1,6,20,22,38,44,2.0
1998-09-18,2,9,23,26,34,45,4.0
1998-09-21,24,31,38,39,41,48,8.0
1998-09-22,1,7,16,19,22,41,0.0
1998-09-23,1,16,20,27,28,45,4.0
1998-09-25,3,30,31,35,40,49,0.0
1998-09-28,1,3,12,14,15,38,8.0
1998-09-29,9,15,23,38,42,47,5.0
1998-09-30,12,16,25,31,45,48,1.0
1998-10-02,15,33,34,38,44,47,3.0
1998-10-05,1,3,4,26,40,47,1.0
1998-10-06,14,18,22,24,25,26,7.0
1998-10-07,2,9,10,15,40,43,4.0
1998-10-09,3,4,9,26,32,39,2.0
1998-10-12,7,24,25,28,36,39,8.0
1998-10-13,10,11,25,34,45,47,0.0
1998-10-14,2,15,22,23,44,49,1.0
1998-10-16,3,9,19,22,30,42,1.0
1998-10-19,15,25,34,36,38,40,5.0
1998-10-20,6,12,23,31,34,47,8.0
1998-10-21,13,15,21,31,38,40,0.0
1998-10-23,14,35,36,39,44,45,6.0
1998-10-26,4,9,17,39,42,44,3.0
1998-10-27,4,15,25,34,39,41,4.0
1998-10-28,13,16,21,31,34,49,1.0
1998-10-30,4,8,16,22,25,45,4.0
1998-11-02,1,2,6,20,38,43,5.0
1998-11-03,11,20,22,24,31,37,1.0
1998-11-04,8,11,21,28,33,38,8.0
1998-11-06,3,7,15,20,42,48,0.0
1998-11-09,8,11,25,28,31,48,2.0
1998-11-10,2,21,22,26,30,35,6.0
1998-11-11,11,23,27,32,33,38,9.0
1998-11-13,4,15,20,32,37,39,5.0
1998-11-16,2,4,16,19,28,47,0.0
1998-11-17,8,12,14,35,39,49,2.0
1998-11-18,4,9,23,25,41,44,2.0
1998-11-20,13,22,29,35,41,43,4.0
1998-11-23,13,22,27,31,34,46,0.0
1998-11-24,1,21,27,36,41,42,5.0
1998-11-25,14,22,24,41,47,48,1.0
1998-11-27,7,18,22,32,35,40,6.0
1998-11-30,13,14,18,21,32,35,5.0
1998-12-01,6,7,10,20,36,43,7.0
1998-12-02,17,21,26,29,31,34,1.0
1998-12-04,3,11,21,23,34,47,6.0
1998-12-07,2,8,11,27,41,49,4.0
1998-12-08,6,12,16,18,22,35,7.0
1998-12-09,13,16,32,33,36,38,4.0
1998-12-11,7,15,26,27,34,48,3.0
1998-12-14,1,2,5,13,43,46,3.0
1998-12-15,7,8,9,10,21,24,4.0
1998-12-16,9,13,21,39,44,46,4.0
1998-12-18,7,29,31,35,38,49,0.0
1998-12-21,1,7,8,16,39,48,0.0
1998-12-22,7,16,17,19,29,41,8.0
1998-12-23,6,11,17,24,27,40,8.0
1998-12-25,15,26,36,41,46,48,9.0
1998-12-28,16,21,22,31,41,45,5.0
1998-12-29,15,22,27,31,40,45,2.0
1998-12-30,25,31,34,35,42,45,4.0
1999-01-01,1,24,36,42,46,48,0.0
1999-01-04,3,13,15,20,23,48,1.0
1999-01-05,32,35,36,41,44,46,1.0
1999-01-06,8,11,18,24,31,47,8.0
1999-01-08,18,23,34,38,46,48,5.0
1999-01-11,5,17,23,29,36,44,0.0
1999-01-12,3,8,9,11,34,38,6.0
1999-01-13,8,11,13,30,34,45,5.0
1999-01-15,11,13,14,29,33,38,1.0
1999-01-18,5,32,36,38,39,45,8.0
1999-01-19,3,10,32,33,39,44,6.0
1999-01-20,12,27,30,34,37,44,3.0
1999-01-22,6,11,23,34,41,49,1.0
1999-01-25,6,8,27,30,31,39,2.0
1999-01-26,1,16,18,28,39,45,8.0
1999-01-27,8,11,13,35,48,49,5.0
1999-01-29,10,11,26,33,38,40,4.0
1999-02-01,9,20,21,38,41,43,6.0
1999-02-02,2,3,6,16,30,43,8.0
1999-02-03,14,28,31,35,36,44,5.0
1999-02-05,9,13,23,27,29,45,1.0
1999-02-08,3,12,14,18,27,32,7.0
1999-02-09,8,16,22,42,45,46,3.0
1999-02-10,1,2,19,20,23,31,9.0
1999-02-12,4,7,16,21,30,31,6.0
1999-02-15,13,17,31,44,46,48,4.0
1999-02-16,7,11,17,19,24,42,3.0
1999-02-17,14,17,28,38,40,46,8.0
1999-02-19,3,4,30,31,35,46,3.0
1999-02-22,8,20,32,35,46,49,5.0
1999-02-23,3,6,16,27,38,41,9.0
1999-02-24,1,3,27,30,38,46,3.0
1999-02-26,12,15,22,35,36,40,0.0
1999-03-01,7,14,25,29,37,47,7.0
1999-03-02,7,11,23,41,48,49,1.0
1999-03-03,3,7,25,32,36,42,6.0
1999-03-05,4,15,16,19,28,41,1.0
1999-03-08,8,28,30,36,39,46,1.0
1999-03-09,9,17,24,26,29,47,0.0
1999-03-10,3,18,26,30,32,46,9.0
1999-03-12,2,16,17,24,28,37,3.0
1999-03-15,9,14,23,26,39,48,3.0
1999-03-16,2,4,13,15,35,37,4.0
1999-03-17,9,15,16,23,31,33,4.0
1999-03-19,2,6,10,14,25,30,1.0
1999-03-22,5,10,25,35,36,42,2.0
1999-03-23,17,22,39,41,43,49,8.0
1999-03-24,3,8,17,18,40,49,0.0
1999-03-26,3,7,13,15,37,40,8.0
1999-03-29,11,12,18,29,36,49,4.0
1999-03-30,5,8,17,30,33,49,7.0
1999-03-31,2,15,18,22,33,40,4.0
1999-04-02,2,7,23,28,31,37,0.0
1999-04-05,3,5,10,22,32,36,6.0
1999-04-06,4,6,30,33,38,43,3.0
1999-04-07,24,32,40,41,45,48,7.0
1999-04-09,3,5,12,27,38,47,4.0
1999-04-12,1,2,12,17,33,38,7.0
1999-04-13,3,23,24,26,27,33,6.0
1999-04-14,9,12,16,17,43,49,8.0
1999-04-16,4,17,19,27,38,45,7.0
1999-04-19,1,14,17,23,36,44,4.0
1999-04-20,1,2,6,7,11,32,1.0
1999-04-21,8,12,17,21,44,49,4.0
1999-04-23,21,23,24,27,39,44,8.0
1999-04-26,6,17,18,25,40,45,3.0
1999-04-27,18,30,36,39,44,48,7.0
1999-04-28,20,21,31,36,46,47,7.0
1999-04-30,4,26,30,41,45,46,6.0
1999-05-03,3,6,18,20,36,37,1.0
1999-05-04,4,25,29,30,42,47,1.0
1999-05-05,25,26,32,42,44,49,0.0
1999-05-07,6,10,22,31,41,44,6.0
1999-05-10,2,15,23,34,35,42,9.0
1999-05-11,3,4,10,22,32,40,9.0
1999-05-12,13,14,31,33,34,36,4.0
1999-05-14,1,2,3,11,16,21,4.0
1999-05-17,10,17,22,26,29,44,1.0
1999-05-18,14,18,32,45,47,49,7.0
1999-05-19,12,18,22,24,30,41,4.0
1999-05-21,17,21,33,35,41,42,2.0
1999-05-24,8,14,15,27,30,35,0.0
1999-05-25,2,6,8,17,26,32,9.0
1999-05-26,20,22,25,29,31,34,6.0
1999-05-28,2,17,25,35,37,48,7.0
1999-05-31,4,13,14,26,28,45,5.0
1999-06-01,2,3,13,40,44,48,1.0
1999-06-02,1,4,6,10,32,47,6.0
1999-06-04,4,5,21,29,35,45,4.0
1999-06-07,13,16,25,40,42,43,3.0
1999-06-08,1,24,28,38,48,49,1.0
1999-06-09,12,20,40,42,43,47,8.0
1999-06-11,1,7,17,22,25,47,7.0
1999-06-14,31,33,37,41,43,48,9.0
1999-06-15,3,5,15,20,22,43,8.0
1999-06-16,3,4,15,16,30,40,5.0
1999-06-18,11,20,28,31,35,43,6.0
1999-06-21,1,18,26,33,41,46,0.0
1999-06-22,14,21,24,36,42,44,6.0
1999-06-23,1,8,22,26,32,36,2.0
1999-06-25,4,24,25,26,35,44,8.0
1999-06-28,5,23,28,35,36,40,0.0
1999-06-29,17,29,31,38,45,49,7.0
1999-06-30,4,15,26,29,36,37,8.0
1999-07-02,10,14,24,33,35,37,2.0
1999-07-05,6,13,16,21,36,47,9.0
1999-07-06,1,2,9,32,33,40,2.0
1999-07-07,1,11,23,33,39,44,4.0
1999-07-09,1,11,12,36,40,47,3.0
1999-07-12,4,8,11,26,27,33,8.0
1999-07-13,11,24,27,30,31,46,8.0
1999-07-14,6,11,13,22,25,29,5.0
1999-07-16,7,17,19,26,36,46,7.0
1999-07-19,6,7,9,13,17,32,2.0
1999-07-20,1,13,15,24,34,35,6.0
1999-07-21,5,6,7,11,12,28,7.0
1999-07-23,5,28,32,33,34,42,5.0
1999-07-26,16,19,21,32,37,45,4.0
1999-07-27,16,20,38,40,44,47,6.0
1999-07-28,4,6,7,32,35,39,6.0
1999-07-30,19,32,36,39,41,43,5.0
1999-08-02,17,24,30,36,46,47,5.0
1999-08-03,8,16,24,30,37,49,5.0
1999-08-04,4,12,15,30,41,47,5.0
1999-08-06,10,11,17,26,48,49,0.0
1999-08-09,13,14,19,22,27,38,8.0
1999-08-10,12,18,29,30,32,37,8.0
1999-08-11,5,18,38,40,41,42,4.0
1999-08-13,3,24,33,40,43,47,7.0
1999-08-16,1,21,22,28,34,38,9.0
1999-08-17,1,19,30,32,37,44,0.0
1999-08-18,9,13,26,40,43,49,0.0
1999-08-20,18,26,31,33,34,42,5.0
1999-08-23,17,24,25,30,41,42,9.0
1999-08-24,2,13,14,16,22,24,1.0
1999-08-25,4,13,16,17,42,47,0.0
1999-08-27,5,13,21,27,31,42,6.0
1999-08-30,2,8,31,37,47,49,2.0
1999-08-31,11,18,28,34,40,41,1.0
1999-09-01,11,16,23,36,42,49,1.0
1999-09-03,2,3,31,32,35,41,0.0
1999-09-06,2,3,14,21,36,49,8.0
1999-09-07,1,8,17,22,24,36,7.0
1999-09-08,4,6,13,23,31,48,0.0
1999-09-10,16,18,26,28,37,39,6.0
1999-09-13,1,6,23,31,37,46,4.0
1999-09-14,7,9,32,36,39,41,1.0
1999-09-15,12,14,19,23,44,48,2.0
1999-09-17,7,8,10,30,39,44,8.0
1999-09-20,2,11,14,15,19,28,3.0
1999-09-21,3,9,13,29,32,43,1.0
1999-09-22,5,16,22,34,41,46,4.0
1999-09-24,4,11,28,34,37,43,4.0
1999-09-27,12,19,20,32,44,48,8.0
1999-09-28,9,30,32,42,45,49,1.0
1999-09-29,5,6,7,8,13,19,7.0
1999-10-01,13,14,21,24,32,48,6.0
1999-10-04,1,2,17,18,25,48,6.0
1999-10-05,11,13,22,24,31,46,3.0
1999-10-06,17,23,26,28,33,39,5.0
1999-10-08,14,26,30,36,42,49,1.0
1999-10-11,1,7,15,21,34,46,4.0
1999-10-12,5,16,19,33,38,45,1.0
1999-10-13,7,8,23,35,39,43,3.0
1999-10-15,3,14,17,22,28,41,0.0
1999-10-18,4,16,35,37,39,42,6.0
1999-10-19,1,6,23,34,46,48,4.0
1999-10-20,3,7,16,39,41,43,1.0
1999-10-22,6,7,21,28,34,43,1.0
1999-10-25,3,15,16,26,32,40,6.0
1999-10-26,10,13,15,35,47,49,1.0
1999-10-27,6,12,17,27,29,44,1.0
1999-10-29,9,14,15,20,36,49,5.0
1999-11-01,5,18,21,27,35,45,0.0
1999-11-02,17,18,21,24,32,49,8.0
1999-11-03,31,36,39,42,43,47,9.0
1999-11-05,6,11,19,21,42,49,5.0
1999-11-08,6,9,16,23,36,41,3.0
1999-11-09,4,9,16,21,41,49,7.0
1999-11-10,8,20,22,31,33,48,2.0
1999-11-12,1,15,18,29,44,48,0.0
1999-11-15,2,6,8,15,33,41,1.0
1999-11-16,15,36,37,39,40,45,3.0
1999-11-17,5,8,9,28,35,49,7.0
1999-11-19,12,15,19,22,25,41,3.0
1999-11-22,1,16,25,31,33,36,8.0
1999-11-23,9,10,30,33,34,40,5.0
1999-11-24,7,19,29,44,47,48,8.0
1999-11-26,2,13,16,19,21,35,6.0
1999-11-29,9,18,23,28,38,41,7.0
1999-11-30,2,14,21,27,32,45,2.0
1999-12-01,7,14,17,25,33,35,1.0
1999-12-03,4,10,32,41,42,47,1.0
1999-12-06,6,10,13,26,30,40,1.0
1999-12-07,8,25,30,38,44,45,1.0
1999-12-08,3,9,18,41,43,49,9.0
1999-12-10,8,25,26,30,38,43,8.0
1999-12-13,7,13,24,28,33,39,2.0
1999-12-14,10,13,14,37,46,49,9.0
1999-12-15,7,24,29,33,36,39,9.0
1999-12-17,1,26,31,36,37,48,0.0
1999-12-20,7,16,28,30,31,35,6.0
1999-12-21,5,8,14,33,34,42,8.0
1999-12-22,22,25,27,29,34,42,8.0
1999-12-24,11,23,26,29,32,47,4.0
1999-12-27,2,4,11,13,27,48,7.0
1999-12-28,2,9,17,28,39,40,6.0
1999-12-29,4,8,19,21,23,43,9.0
1999-12-31,4,7,25,30,43,49,2.0
2000-01-03,9,19,22,25,27,35,8.0
2000-01-04,2,3,11,17,33,42,5.0
2000-01-05,10,13,16,31,34,38,3.0
2000-01-07,7,24,28,30,36,38,8.0
2000-01-10,25,35,38,43,44,49,2.0
2000-01-11,7,14,27,37,40,44,6.0
2000-01-12,7,16,22,25,41,44,4.0
2000-01-14,10,27,29,37,38,47,3.0
2000-01-17,4,6,8,13,32,49,1.0
2000-01-18,7,21,32,35,42,44,3.0
2000-01-19,3,5,7,12,25,31,9.0
2000-01-21,1,9,11,16,19,21,4.0
2000-01-24,6,7,14,17,26,34,1.0
2000-01-25,18,24,26,42,44,48,2.0
2000-01-26,2,18,27,36,40,42,0.0
2000-01-28,4,24,26,28,29,48,3.0
2000-01-31,1,3,17,22,34,40,7.0
2000-02-01,2,5,13,27,35,45,1.0
2000-02-02,26,28,38,39,41,44,7.0
2000-02-04,3,10,11,22,26,28,8.0
2000-02-07,8,11,13,44,45,49,9.0
2000-02-08,5,11,20,24,45,47,2.0
2000-02-09,8,12,22,27,39,43,9.0
2000-02-11,9,14,30,36,38,41,3.0
2000-02-14,3,13,27,32,42,44,2.0
2000-02-15,18,20,22,23,45,47,9.0
2000-02-16,1,3,8,16,17,41,7.0
2000-02-18,3,32,33,36,41,42,2.0
2000-02-21,9,17,41,43,44,46,8.0
2000-02-22,4,10,17,19,28,38,8.0
2000-02-23,3,9,10,31,38,39,8.0
2000-02-25,14,19,22,35,42,44,5.0
2000-02-28,9,16,18,24,27,40,5.0
2000-02-29,6,15,16,27,43,44,5.0
2000-03-01,11,15,29,44,45,47,5.0
2000-03-03,3,15,21,27,41,42,7.0
2000-03-06,16,21,28,29,34,40,3.0
2000-03-07,1,10,18,21,23,37,7.0
2000-03-08,4,13,29,32,47,48,2.0
2000-03-10,11,29,39,45,46,48,1.0
2000-03-13,3,8,16,20,33,37,9.0
2000-03-14,1,7,17,22,27,48,5.0
2000-03-15,1,17,22,27,35,41,6.0
2000-03-17,2,10,33,41,43,44,3.0
2000-03-20,12,20,22,25,30,36,7.0
2000-03-21,4,5,16,17,45,49,1.0
2000-03-22,9,15,18,26,43,49,6.0
2000-03-24,1,17,25,28,47,48,5.0
2000-03-27,5,7,13,20,25,44,7.0
2000-03-28,2,20,25,34,41,48,1.0
2000-03-29,20,22,25,28,32,40,5.0
2000-03-31,9,12,13,26,44,46,8.0
2000-04-03,3,14,15,20,21,44,0.0
2000-04-04,9,13,18,24,29,45,0.0
2000-04-05,12,14,16,24,27,45,8.0
2000-04-07,12,16,23,28,32,47,5.0
2000-04-10,9,14,28,30,35,41,4.0
2000-04-11,5,18,38,41,47,48,0.0
2000-04-12,4,9,17,31,42,49,8.0
2000-04-14,1,7,27,28,37,49,7.0
2000-04-17,1,8,9,13,45,46,9.0
2000-04-18,10,13,14,20,27,28,3.0
2000-04-19,7,22,24,30,31,38,1.0
2000-04-21,17,24,25,28,39,45,7.0
2000-04-24,19,26,29,38,40,42,4.0
2000-04-25,6,7,34,40,44,48,3.0
2000-04-26,2,14,44,45,47,49,4.0
2000-04-28,7,14,22,33,35,38,8.0
2000-05-01,12,28,30,40,44,48,2.0
2000-05-02,3,23,24,26,43,45,2.0
2000-05-03,11,16,19,27,29,31,8.0
2000-05-05,3,6,25,33,34,49,1.0
2000-05-08,2,18,21,22,46,48,0.0
2000-05-09,1,5,21,22,30,42,0.0
2000-05-10,14,16,24,28,36,47,4.0
2000-05-12,29,36,38,39,40,43,7.0
2000-05-15,7,23,24,28,38,47,7.0
2000-05-16,8,18,33,36,40,47,7.0
2000-05-17,5,8,9,15,33,36,5.0
2000-05-19,15,21,24,25,26,40,4.0
2000-05-22,7,16,27,38,43,46,6.0
2000-05-23,5,11,21,23,33,47,0.0
2000-05-24,10,11,22,27,31,42,8.0
2000-05-26,13,27,30,40,47,48,2.0
2000-05-29,10,33,39,41,46,49,3.0
2000-05-30,1,7,20,23,28,37,8.0
2000-05-31,8,14,16,21,38,39,2.0
2000-06-02,5,10,18,21,35,46,3.0
2000-06-05,13,15,29,35,42,44,9.0
2000-06-06,5,9,20,22,37,42,5.0
2000-06-07,9,15,16,23,28,45,0.0
2000-06-09,11,15,20,30,42,47,9.0
2000-06-12,10,17,22,36,37,47,5.0
2000-06-13,9,15,16,23,33,38,2.0
2000-06-14,8,11,15,16,18,39,8.0
2000-06-16,2,16,22,28,35,46,6.0
2000-06-19,3,4,15,18,42,45,0.0
2000-06-20,1,17,21,30,33,35,9.0
2000-06-21,10,12,15,28,36,49,2.0
2000-06-23,4,5,16,22,26,35,5.0
2000-06-26,1,7,35,37,39,42,9.0
2000-06-27,9,31,35,45,48,49,6.0
2000-06-28,19,27,29,32,44,46,9.0
2000-06-30,8,16,27,35,37,44,9.0
2000-07-03,18,34,43,44,45,48,1.0
2000-07-04,21,28,30,36,44,49,6.0
2000-07-05,11,12,14,20,28,40,5.0
2000-07-07,1,2,16,26,35,36,6.0
2000-07-10,10,12,15,17,21,46,5.0
2000-07-11,12,16,17,27,35,36,6.0
2000-07-12,5,6,14,21,37,49,2.0
2000-07-14,5,8,19,23,27,43,3.0
2000-07-17,1,27,37,40,46,47,6.0
2000-07-18,15,32,44,45,46,48,0.0
2000-07-19,5,11,18,29,31,48,3.0
2000-07-21,23,25,29,33,34,36,6.0
2000-07-24,6,15,24,32,40,42,7.0
2000-07-25,1,2,7,25,48,49,4.0
2000-07-26,12,16,29,32,36,43,5.0
2000-07-28,2,7,14,20,29,41,9.0
2000-07-31,13,15,26,29,32,47,7.0
2000-08-01,9,12,17,24,27,40,9.0
2000-08-02,14,29,39,43,48,49,3.0
2000-08-04,17,23,30,45,46,49,0.0
2000-08-07,7,26,27,29,44,48,4.0
2000-08-08,1,6,20,30,43,45,3.0
2000-08-09,2,11,12,19,22,31,5.0
2000-08-11,1,5,15,33,38,47,2.0
2000-08-14,1,6,14,28,43,44,2.0
2000-08-15,21,24,27,38,43,44,5.0
2000-08-16,1,17,33,46,47,48,3.0
2000-08-18,7,11,17,20,25,42,8.0
2000-08-21,16,21,25,30,36,38,9.0
2000-08-22,10,15,25,29,35,47,7.0
2000-08-23,7,26,36,39,41,44,3.0
2000-08-25,1,6,7,22,37,49,5.0
2000-08-28,20,22,23,36,41,43,8.0
2000-08-29,2,18,19,25,33,40,0.0
2000-08-30,16,21,28,31,32,49,9.0
2000-09-01,15,16,23,24,25,40,2.0
2000-09-04,9,13,27,31,38,47,7.0
2000-09-05,9,10,12,17,18,46,5.0
2000-09-06,24,28,35,44,45,49,1.0
2000-09-08,13,18,22,32,34,37,7.0
2000-09-11,5,11,34,37,41,46,9.0
2000-09-12,6,25,31,38,42,45,7.0
2000-09-13,5,7,11,12,19,24,4.0
2000-09-15,6,9,13,18,29,34,1.0
2000-09-18,9,14,31,33,40,44,6.0
2000-09-19,15,22,23,30,33,45,9.0
2000-09-20,4,5,6,21,30,32,3.0
2000-09-22,3,10,13,14,23,47,2.0
2000-09-25,2,6,11,27,30,44,4.0
2000-09-26,16,20,24,29,33,42,8.0
2000-09-27,14,15,16,20,23,40,6.0
2000-09-29,3,6,13,15,37,40,3.0
2000-10-02,4,10,21,29,33,36,5.0
2000-10-03,13,20,22,26,30,44,4.0
2000-10-04,6,14,19,33,34,44,1.0
2000-10-06,5,9,12,13,32,48,9.0
2000-10-09,5,12,21,36,38,44,4.0
2000-10-10,7,13,24,26,34,45,2.0
2000-10-11,11,13,15,16,36,49,2.0
2000-10-13,1,10,16,18,28,43,6.0
2000-10-16,8,9,16,32,34,42,5.0
2000-10-17,6,31,32,33,40,44,6.0
2000-10-18,8,14,18,19,31,45,8.0
2000-10-20,6,7,13,19,36,44,4.0
2000-10-23,3,6,16,21,27,35,4.0
2000-10-24,14,25,26,34,42,45,7.0
2000-10-25,1,4,19,26,36,39,2.0
2000-10-27,1,2,5,43,48,49,1.0
2000-10-30,10,16,32,35,36,45,9.0
2000-10-31,1,15,17,21,28,41,9.0
2000-11-01,8,23,26,41,43,46,4.0
2000-11-03,3,5,7,15,31,36,1.0
2000-11-06,18,23,36,41,46,48,1.0
2000-11-07,17,23,24,34,38,49,9.0
2000-11-08,6,11,12,25,26,32,7.0
2000-11-10,4,11,14,36,37,44,6.0
2000-11-13,11,12,17,36,46,49,8.0
2000-11-14,2,3,14,15,23,37,2.0
2000-11-15,1,5,31,32,42,49,3.0
2000-11-17,9,13,14,15,25,27,7.0
2000-11-20,2,6,17,19,24,45,8.0
2000-11-21,9,19,24,32,38,39,2.0
2000-11-22,13,15,19,37,43,49,7.0
2000-11-24,3,10,26,28,35,39,5.0
2000-11-27,2,3,4,8,15,41,8.0
2000-11-28,5,8,19,21,47,49,1.0
2000-11-29,5,14,17,39,40,44,5.0
2000-12-01,2,4,12,37,43,49,2.0
2000-12-04,1,7,9,28,32,44,7.0
2000-12-05,8,15,17,18,45,47,0.0
2000-12-06,10,13,18,21,31,35,4.0
2000-12-08,14,22,24,27,32,41,6.0
2000-12-11,7,23,28,32,35,47,7.0
2000-12-12,8,18,23,33,36,40,5.0
2000-12-13,1,20,21,38,42,43,3.0
2000-12-15,12,16,20,21,31,44,7.0
2000-12-18,6,10,14,24,34,37,2.0
2000-12-19,1,24,32,36,37,49,7.0
2000-12-20,18,20,21,22,28,32,9.0
2000-12-22,4,21,23,30,35,36,9.0
2000-12-25,7,16,18,20,21,48,6.0
2000-12-26,19,23,30,32,43,49,5.0
2000-12-27,4,16,26,34,35,37,3.0
2000-12-29,6,15,31,34,35,45,1.0
2001-01-01,1,26,31,34,43,49,4.0
2001-01-02,8,14,28,30,41,45,7.0
2001-01-03,12,17,28,33,48,49,4.0
2001-01-05,14,16,20,33,45,46,9.0
2001-01-08,7,14,18,28,35,48,8.0
2001-01-09,21,23,28,30,33,36,9.0
2001-01-10,7,11,20,33,40,48,5.0
2001-01-12,4,15,21,36,42,48,4.0
2001-01-15,4,7,8,16,19,35,0.0
2001-01-16,10,13,25,35,36,48,2.0
2001-01-17,20,21,35,37,46,48,0.0
2001-01-19,1,3,15,23,30,45,0.0
2001-01-22,22,25,28,29,35,46,6.0
2001-01-23,29,39,41,45,46,47,8.0
2001-01-24,4,16,30,40,44,49,8.0
2001-01-26,4,5,7,36,38,47,6.0
2001-01-29,16,19,24,34,38,40,0.0
2001-01-30,2,24,28,31,32,46,4.0
2001-01-31,2,12,22,30,35,49,9.0
2001-02-02,6,20,21,24,41,43,5.0
2001-02-05,9,22,28,29,41,44,7.0
2001-02-06,1,9,11,14,17,28,4.0
2001-02-07,12,23,31,37,43,44,8.0
2001-02-09,3,7,15,23,43,49,6.0
2001-02-12,4,15,16,30,35,46,1.0
2001-02-13,9,10,12,27,44,47,5.0
2001-02-14,10,26,41,45,46,48,1.0
2001-02-16,1,6,13,14,31,44,3.0
2001-02-19,7,11,19,23,31,46,4.0
2001-02-20,10,18,24,27,35,44,8.0
2001-02-21,16,37,42,44,46,47,3.0
2001-02-23,7,8,11,30,43,46,7.0
2001-02-26,2,18,22,37,41,44,9.0
2001-02-27,10,20,21,28,32,40,4.0
2001-02-28,6,24,33,35,43,49,7.0
2001-03-02,4,10,13,15,27,33,1.0
2001-03-05,4,15,26,33,40,43,8.0
2001-03-06,1,2,11,16,32,35,8.0
2001-03-07,12,21,22,29,31,42,5.0
2001-03-09,13,19,26,36,39,47,1.0
2001-03-12,1,8,18,32,35,36,7.0
2001-03-13,3,25,33,38,42,46,0.0
2001-03-14,6,13,16,21,31,47,9.0
2001-03-16,3,11,28,32,38,48,9.0
2001-03-19,1,14,22,40,47,49,4.0
